"자치구","대여소명","기준년월","대여건수","반납건수"
"용산구","840. 용산 파크타워 앞","202409","508","489"
"용산구","841. 신용산역 1번 출구","202409","2561","2599"
"용산구","843. 이태원관광특구B(용산구청쪽)","202409","657","362"
"용산구","844. 이촌2동 동원베네스트 아파트 앞","202409","1416","1567"
"동대문구","652. 답십리 래미안엘파인아파트 입구","202409","1079","1157"
"동대문구","654. 전농동 텃골공원","202409","1010","711"
"종로구","329. 청계2가 사거리 옆","202409","1616","1570"
"중랑구","1458. 상봉터미널2","202409","2529","2597"
"중랑구","1459. 용마한신아파트사거리","202409","444","305"
"성북구","1362. 보문역6번출구 앞","202409","1811","1897"
"성북구","1363. 보문4교 인근","202409","2720","2859"
"성북구","1364. 성북동 치안센터 앞","202409","818","771"
"성북구","1365. 선잠단지 앞","202409","364","262"
"성북구","1366. 일신초등학교 옆","202409","582","563"
"성북구","1367. 길음문화복합미디어센터","202409","620","757"
"성북구","1368. 성신여대입구 교차로","202409","1050","1118"
"도봉구","1729. 도봉한신아파트 버스정류장","202409","1382","1380"
"도봉구","1730. 도봉산역 교차로 앞","202409","280","277"
"도봉구","1731. 도봉고등학교 맞은편","202409","274","202"
"도봉구","1732. 방학역사거리","202409","708","783"
"도봉구","1733. 방학사거리 (봄마당 앞)","202409","850","852"
"도봉구","1734. 쌍문현대1차아파트 108동 앞","202409","901","742"
"도봉구","1735. 도봉역 1,2번 출구사이 건너편","202409","927","914"
"도봉구","1736. 버스정류장 앞","202409","572","473"
"도봉구","1737. 신창시장","202409","2189","2423"
"중구","331. 을지로2가 사거리 북측","202409","1204","1201"
"도봉구","1738. 창동주공17단지 상가앞","202409","1999","2013"
"노원구","1683. 노원문화예술회관","202409","2121","2086"
"노원구","1684. 태릉입구역 5번출구","202409","4221","4209"
"노원구","1685. 불암고등학교 앞 횡단보도","202409","1734","1693"
"노원구","1686. 상계주공10단지 종합상가 앞","202409","2677","2632"
"은평구","958. 본 서부병원 버스정류장(은평 세무서 방면)","202409","1496","1510"
"중구","332. 을지로2가 사거리 남측","202409","921","916"
"은평구","959. 구파발10단지 인근","202409","473","473"
"은평구","960. 구파발역 환승센터","202409","896","1106"
"은평구","961. 불광역 9번 출구","202409","1345","1338"
"은평구","962. 은평뉴타운 힐데스하임","202409","1320","1323"
"은평구","963. 불광롯데캐슬아파트 앞","202409","821","831"
"은평구","964. 북한산힐스테이트 7차아파트","202409","545","325"
"은평구","965. 서울특별시 은평병원","202409","448","117"
"은평구","966. 서울혁신파크1","202409","112","112"
"은평구","967. 서울혁신파크2","202409","390","370"
"은평구","968. 은평뉴타운 상림마을 13단지","202409","171","150"
"은평구","969. 은평 지웰테라스","202409","48","49"
"서대문구","3103. 홍제삼거리 북측","202409","1191","1162"
"서대문구","3104. e편한세상 신촌4단지 앞","202409","1070","1032"
"서대문구","3105. 홍은센트레빌 아파트 앞","202409","448","175"
"마포구","432. 마포중앙도서관","202409","297","81"
"양천구","754. 목동1단지아파트 118동 앞","202409","2693","2684"
"양천구","755. 목동1단지아파트 상가 앞","202409","3869","3857"
"양천구","756. 목동주차장","202409","1704","1724"
"양천구","757. 신정이펜하우스 1단지아파트 입구 사거리","202409","798","478"
"양천구","758. 한사랑교회 앞","202409","1638","1659"
"마포구","111. 상수역 2번출구 앞","202409","2413","2391"
"종로구","334. 종로3가역 2번출구 뒤","202409","1461","1448"
"양천구","759. 보아스아파트 앞","202409","1171","1406"
"양천구","760. 잣절보도육교 아래","202409","618","614"
"양천구","762. 오목로 무중력지대 앞","202409","1099","961"
"양천구","763. 목동11단지 아파트","202409","1922","1630"
"강서구","1169. 염창역 1번 출구","202409","3121","3148"
"강서구","1170. 강서구보건소","202409","870","613"
"강서구","1171. 염창동 새마을금고 건너편","202409","1329","1422"
"강서구","1172. 가양3동 주민센터","202409","1695","1904"
"종로구","335. 종로3가역 15번출구 앞","202409","1095","1100"
"강서구","1173. 강서구청사거리(SH타워)","202409","4327","4353"
"강서구","1174. 강서구청사거리(부민병원)","202409","1925","1950"
"강서구","1175. 대한항공 인력개발센터","202409","1391","1033"
"강서구","1177. 수명중?고교","202409","2389","2549"
"강서구","1178. 개화산역 2번 출구","202409","1152","1168"
"강서구","1180. 마곡엠밸리 15단지(1502동) 건너편","202409","3590","3691"
"강서구","1181. 농수산식품공사 (강서지사)","202409","358","451"
"강서구","1182. KBS 스포츠월드","202409","3868","3880"
"중구","336. 충무로역 6번출구 앞","202409","1305","1275"
"강서구","1183. 강서대학교","202409","599","435"
"구로구","1986. 태평양물산","202409","3736","3797"
"구로구","1987. 개봉아이파크아파트 앞","202409","1414","1475"
"구로구","1988. 고척LIGA아파트 앞","202409","2406","2525"
"구로구","1991. 오류동역 맞은편","202409","2261","2502"
"구로구","1992. 구로구배드민턴실내체육관 앞","202409","486","493"
"구로구","1993. 금강수목원아파트 앞","202409","901","899"
"구로구","1994. 삼성전자 물류센터 앞","202409","1989","1883"
"종로구","337. 창경궁 입구","202409","788","792"
"구로구","1996. 구일역 1번 출입구 앞","202409","2470","2543"
"금천구","1853. 서울디자인직업전문학교 앞","202409","581","579"
"금천구","1854. 가산아네스트 오피스텔 앞","202409","1026","388"
"금천구","1855. 성지아파트 옆 도로변","202409","208","214"
"금천구","1856. 모두의학교","202409","725","702"
"금천구","1857. 주공14단지","202409","340","343"
"영등포구","280. 양평동6차현대아파트 앞","202409","4136","4116"
"종로구","338. 세운스퀘어 앞","202409","715","711"
"영등포구","281. 대림신동아아파트 앞","202409","1530","1536"
"영등포구","282. 신한은행 대림동지점","202409","984","965"
"동작구","2066. 양문교회 앞","202409","1734","2051"
"동작구","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","202409","1933","1999"
"동작구","2068. 총신대 앞(육교)","202409","264","60"
"동작구","2070. 노량진역 2번 출구 앞","202409","1748","2073"
"관악구","2177. 신대방역 2번 출구","202409","5922","6582"
"관악구","2178. 서울대학교 정문","202409","644","403"
"관악구","2179. 양녕로 입구","202409","1337","1352"
"종로구","339. 종로4가 사거리","202409","1292","1259"
"서초구","2501. 서초 포레스타5단지","202409","791","770"
"서초구","2502. 서초역1번출구 앞","202409","668","571"
"서초구","2503. 반포1동 서초빌딩 앞","202409","1135","1134"
"서초구","2504. 신사역 4번출구 뒤","202409","1237","1064"
"서초구","2505. 우성아파트사거리 (기업은행앞)","202409","1944","1959"
"서초구","2506. LG유플러스 (방배사옥)","202409","113","73"
"강남구","2389. 경기여자고등학교 후문 (삼성로3길 입구)","202409","1012","895"
"종로구","340. 혜화동 로터리","202409","1660","1666"
"강남구","2390. 구룡마을 입구 (래미안블레스티지 아파트)","202409","772","770"
"강남구","2391. 구룡터널 입구(개포1단지아파트)","202409","40","24"
"강남구","2392. 구룡산 입구 (구룡산 서울둘레길 입구)","202409","148","74"
"강남구","2394. 개포래미안포레스트아파트 107동 앞","202409","918","759"
"강남구","2396. 영동3교 북단(우성캐릭터 앞 보도)","202409","699","687"
"강남구","2398. 더라움","202409","277","194"
"종로구","341. 혜화역 3번출구 뒤","202409","1452","1436"
"강남구","2401. 밀알학교 입구 (삼성서울병원 입구)","202409","298","210"
"강남구","2403. 공무원연금매점 교차로 (개포주공9단지 입구)","202409","1206","1189"
"강남구","2404. 대모산입구역 4번 출구 앞","202409","1899","1952"
"강남구","2405. 청담공원앞 교차로","202409","1183","380"
"강남구","2406. 논현동 광명빌딩 앞","202409","496","285"
"강남구","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","202409","1518","1488"
"강남구","2408. 강남한양수자인아파트","202409","1287","1330"
"송파구","1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑","202409","978","965"
"종로구","342. 대학로 마로니에공원","202409","2559","2517"
"송파구","1291. 서울체육고등학교 앞","202409","2181","2394"
"송파구","1293. 석촌호수 서호 사거리","202409","3501","3522"
"송파구","1295. 잠실역 8번출구","202409","4626","4600"
"송파구","1296. 석촌호수교차로 (송파나루근린공원 앞)","202409","1037","959"
"송파구","1297. 석촌호수교차로(동호 팔각정 앞)","202409","4225","4209"
"송파구","1299. 송파소방서 (방이119안전센터)","202409","721","696"
"송파구","1300. 오륜사거리","202409","789","854"
"종로구","343. 힐스테이트창경궁 아파트 앞","202409","1094","1098"
"송파구","2601. 석촌호수 아뜰리에","202409","3142","3188"
"송파구","2603. 송파 글마루 도서관","202409","1061","1058"
"강동구","1053. 동명근린공원 진입로 (아리수로)","202409","486","496"
"강동구","1054. 말우물 어린이 공원","202409","366","409"
"강동구","1056. 강일리버파크 7~11단지","202409","645","695"
"강동구","1057. 능골근린공원","202409","825","806"
"성동구","3525. 금호스포츠센터앞","202409","858","989"
"종로구","344. 성균관대 E하우스 앞","202409","1191","1168"
"성동구","3527. 왕십리 자이아파트(101동 앞)","202409","16","16"
"광진구","3528. 광진정보도서관","202409","1706","1968"
"광진구","3529. 어린이대공원정문","202409","331","287"
"종로구","452. 동대문 종합시장 버스정류장","202409","873","846"
"종로구","453. 종로오가 지하쇼핑센터 14번출구","202409","1420","1413"
"종로구","454. 종로2가 버스정류장 (종각방향)","202409","1324","1320"
"종로구","455. 종로6가역 버스정류장(동대문 방향)","202409","1293","1295"
"종로구","456. 숭인2동 주민센터 입구","202409","1613","1656"
"종로구","345. 서울보증보험본사 앞","202409","1454","1468"
"종로구","457. 종로꽃시장 입구 옆","202409","1067","1061"
"종로구","458. 광화문역 5번출구","202409","3414","3221"
"용산구","845. 용산 선인상가","202409","704","726"
"성동구","3530. 왕십리자이아파트 후문(삼거리)","202409","332","284"
"성동구","3531. 논골사거리(금호도서관 입구)","202409","230","35"
"성동구","3532. 왕십리KCC스위첸아파트","202409","244","191"
"종로구","461. 서울지방경찰청","202409","1328","1232"
"중구","346. 맥스타일 앞","202409","949","983"
"강동구","1060. 천일초교 사거리","202409","840","858"
"강동구","1061. 천호초교 입구 사거리(일주빌딩)","202409","1341","1311"
"강동구","1062. 고덕숲 아이파크 2","202409","405","391"
"강동구","1058. 고덕숲 아이파크 1","202409","275","247"
"동대문구","661. 경희대학교 청운관","202409","1130","1110"
"강동구","1059. 래미안 강동팰리스(102동)","202409","1859","1526"
"송파구","2604. 풍납토성 서성벽터A","202409","1672","1740"
"동대문구","656. 영휘원 교차로","202409","1137","1203"
"동대문구","657. 동대문롯데캐슬아파트 앞","202409","2392","2563"
"중구","347. 동대문역사문화공원역 9번출구 앞","202409","767","722"
"동대문구","659. 제기동역 1번출구","202409","3228","3117"
"동대문구","660. 동의보감타워","202409","2540","2689"
"성북구","1370. 복자사랑 피정의 집","202409","386","162"
"성북구","1372. KEB은행 고대점","202409","1338","1189"
"성북구","1373. 성북구보건소 건너편","202409","826","821"
"도봉구","1741. 제일강산수산입구","202409","1557","1165"
"노원구","1688. 마들역 7번출구","202409","2941","2939"
"노원구","1689. 마들역 3번출구","202409","2016","2060"
"노원구","1690. 도봉운전면허시험장 버스정류장 옆","202409","1657","1659"
